hop_name,location,code,ptr_lat,ptr_lon,ptr_city
RADWARE-LTD.edge7.Amsterdam1.Level3.net,amsterdam,NL-NH,52.37403,4.88969,Amsterdam
200g-po1.PLUM-02.MIA.unitifiber.com,mia,US-FL,25.7932,-80.290604,Miami
100g-cd33-1.PLUM-02.TPA.unitifiber.com,tpa,US-FL,27.9755,-82.533203,Tampa
SERVERS.COM.edge7.Amsterdam1.Level3.net,amsterdam,NL-NH,52.37403,4.88969,Amsterdam
ae3-1337.bbr01.anx63.ams.nl.anexia-it.net,ams|nl,NL-NH,52.308601,4.76389,Amsterdam
ae10-0.bbr01.anx25.fra.de.anexia-it.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
ae1-0.bbr01.anx82.fra.de.anexia-it.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
lag-8-0.rt0.par.fr.geant.net,par|fr,FR-IDF,49.012798,2.55,Paris
lag-7-0.rt0.gen.ch.geant.net,gen|ch,CH,46.20222,6.14569,Geneva
lag-2-0.rt0.mil2.it.geant.net,mil|it,IT-25,45.6306,8.72811,Milan
lag-1-0.rt0.lju.si.geant.net,lju|si,SI-061,46.223701,14.4576,Ljubljana
ae6-0.mx2.zag.hr.geant.net,zag|hr,HR-21,45.742901,16.0688,Zagreb
lag-3-0.rt0.sof.bg.geant.net,sof|bg,BG-23,42.696693,23.411436,Sofia
lag-4-0.rt0.the.gr.geant.net,the|gr,,,,
grnet-ap2.rt1.the.gr.geant.net,the|gr,,,,
eier-thessalonikir-1.backbone.grnet.gr,thessalonikir,,,,
CISCO-SYSTE.bar1.Prague1.Level3.net,prague,CZ,50.08804,14.42076,Prague
CISCO-SYSTE.edge1.Manchesteruk1.Level3.net,manchesteruk,GB,53.48095,-2.23743,Manchester
CISCO-SYSTE.edge6.London2.Level3.net,london,GB,51.50853,-0.12574,London
CISCO-SYSTE.edge2.Washington111.Level3.net,washington,US-DC,38.89511,-77.03637,Washington
ORIXCOM-LIM.bear1.UnitedArabEmirates3.Level3.net,unitedarabemirates,AE,25.07725,55.30927,United Arab Emirates
CISCO-SYSTE.ear1.Dublin6.Level3.net,dublin,IE,53.33306,-6.24889,Dublin
ae3-0.pe02.asbn07-va.us.windstream.net,asbnva|us,,,,
e27.par-eqxpa3-cr1.globalsecurelayer.com,par,,,,
e13.par-thpa2-cr2.globalsecurelayer.com,par,,,,
e52.mrs-ixmrs2-bb2.globalsecurelayer.com,mrs,,,,
e34-10.spine1.sin03.sg.misaka.io,sin|sg,SG-04,1.35019,103.994003,Singapore
po-5.1004.sin03.sg.misaka.io,sin|sg,SG-04,1.35019,103.994003,Singapore
us-nyc01b-rd2-ae-9-0.aorta.net,nyc|us,US-NY,40.639801,-73.7789,New York
us-mia01a-ri1-ae-4-0.aorta.net,mia|us,US-FL,25.7932,-80.290604,Miami
bundle-ether3.par-core30.sydney.telstra.net,sydney,AU-NSW,-33.86785,151.20732,Sydney
bundle-ether3.exi-core30.melbourne.telstra.net,melbourne,AU-VIC,-37.814,144.96332,Melbourne
bundle-ether3.way-core30.adelaide.telstra.net,adelaide,AU-SA,-34.92866,138.59863,Adelaide
bundle-ether1.way-edge903.adelaide.telstra.net,adelaide,AU-SA,-34.92866,138.59863,Adelaide
bundle-ether5.par-core30.sydney.telstra.net,sydney,AU-NSW,-33.86785,151.20732,Sydney
bundle-ether3.cla-core30.melbourne.telstra.net,melbourne,AU-VIC,-37.814,144.96332,Melbourne
bundle-ether2.exi-core30.melbourne.telstra.net,melbourne,AU-VIC,-37.814,144.96332,Melbourne
FASTLY-INC.ear4.Dallas1.Level3.net,dallas,US-TX,32.78306,-96.80667,Dallas
Bundle-Ether40.br05.tok01.as3491.net,tok,JP-13,35.6895,139.69171,Tokyo
Hu-0-0-0-5.br05.tok01.as3491.net,tok,JP-13,35.6895,139.69171,Tokyo
Bundle-Ether41.br05.tok01.as3491.net,tok,JP-13,35.6895,139.69171,Tokyo
TELECOM-NEW.edge1.SanJose1.Level3.net,sanjose,US-CA,37.33939,-121.89496,San Jose
FASTLY-INC.ear1.Sofia2.Level3.net,sofia,BG,42.69751,23.32415,Sofia
GTI-CORPORA.edge2.Seattle3.Level3.net,seattle,US-WA,47.60621,-122.33207,Seattle
be42.br02.klp01.as3491.net,klp,MY,3.1412,101.68653,Kuala Lumpur
samsung.ser0-3-0-0.ar01.klp01.as3491.net,klp,MY,3.1412,101.68653,Kuala Lumpur
ae-3.fastly.sngpsi07.sg.bb.gin.ntt.net,sngpsi|sg,,,,
ae-10.r23.sngpsi07.sg.bb.gin.ntt.net,sngpsi|sg,,,,
ae-1.a02.sngpsi07.sg.bb.gin.ntt.net,sngpsi|sg,,,,
ae-2.fastly.sngpsi07.sg.bb.gin.ntt.net,sngpsi|sg,,,,
be2899.ccr21.hkg02.atlas.cogentco.com,hkg,HK,22.320304,114.198074,Hong Kong
be2223.ccr72.sel01.atlas.cogentco.com,sel,KR-28,37.469101,126.450996,Seoul
be2900.ccr21.hkg02.atlas.cogentco.com,hkg,HK,22.320304,114.198074,Hong Kong
NORTHWEST-F.bar2.KansasCity1.Level3.net,kansascity,US-MO,39.09973,-94.57857,Kansas City
FASTLY-INC.ear1.Jacksonville5.Level3.net,jacksonville,US-FL,30.33218,-81.65565,Jacksonville
PETSMART-IN.ear2.LosAngeles1.Level3.net,losangeles,US-CA,34.05223,-118.24368,Los Angeles
ae-3.a02.londen14.uk.bb.gin.ntt.net,londen|uk,,,,
ae-0.a03.londen14.uk.bb.gin.ntt.net,londen|uk,,,,
ae-0.security-services.londen14.uk.bb.gin.ntt.net,londen|uk,,,,
controld-edge1-lhr.anycast.net,lhr,GB-ENG,51.4706,-0.461941,London
BEIJING-CAP.edge1.Dallas1.Level3.net,dallas,US-TX,32.78306,-96.80667,Dallas
ae16.cr2-par9.ip4.gtt.net,par,FR-IDF,49.012798,2.55,Paris
ae-13.r27.asbnva02.us.bb.gin.ntt.net,asbnva|us,,,,
ae-17.a05.asbnva02.us.bb.gin.ntt.net,asbnva|us,,,,
be8413.ccr41.iad02.atlas.cogentco.com,iad,US-VA,38.9445,-77.455803,"Washington, DC"
be4986.ccr22.cle04.atlas.cogentco.com,cle,US-OH,41.411701,-81.8498,Cleveland
be2718.ccr42.ord01.atlas.cogentco.com,ord,US-IL,41.9786,-87.9048,Chicago
be5068.ccr32.oma02.atlas.cogentco.com,oma,US-NE,41.3032,-95.894096,Omaha
be4995.ccr22.den01.atlas.cogentco.com,den,US-CO,39.861698,-104.672997,Denver
be5456.ccr32.slc01.atlas.cogentco.com,slc,US-UT,40.788399,-111.977997,Salt Lake City
be3110.ccr22.sfo01.atlas.cogentco.com,sfo,US-CA,37.618999,-122.375,San Francisco
be5991.ccr82.sjc13.atlas.cogentco.com,sjc,US-CA,37.362598,-121.929001,San Jose
be8315.rcr71.b069852-0.sjc01.atlas.cogentco.com,sjc,US-CA,37.362598,-121.929001,San Jose
ae-7.r22.parsfr04.fr.bb.gin.ntt.net,parsfr|fr,,,,
ae-14.a00.parsfr04.fr.bb.gin.ntt.net,parsfr|fr,,,,
ae1.mcs1.cdg12.fr.eth.zayo.com,cdg|fr,FR-IDF,49.012798,2.55,Paris
be3295.ccr31.jfk05.atlas.cogentco.com,jfk,US-NY,40.639801,-73.7789,New York
be3417.rcr61.b007023-2.jfk05.atlas.cogentco.com,jfk,US-NY,40.639801,-73.7789,New York
ae7.er1.iad47.us.zip.zayo.com,iad|us,US-VA,38.9445,-77.455803,"Washington, DC"
port-channel1.core2.tor2.he.net,tor,CA-ON,43.70011,-79.4163,Toronto
cira.e0-12.switch4.tor2.he.net,tor,CA-ON,43.70011,-79.4163,Toronto
ae2.mpr1.yul1.ca.zip.zayo.com,yul|ca,CA-QC,45.4706,-73.740799,Montreal
port-channel10.core4.lax2.he.net,lax,US-CA,33.942501,-118.407997,Los Angeles
cira.gigabitethernet4-4.core2.fmt1.he.net,fmt,US-CA,37.54827,-121.98857,Fremont
et-9-3-0.cr1-stk3.ip4.gtt.net,stk,SE-AB,59.32938,18.06871,Stockholm
be-3-0.ibr01.dub08.ntwk.msn.net,dub,IE-D,53.421299,-6.27007,Dublin
be-9-0.ibr01.sxl71.ntwk.msn.net,sxl,,,,
be-15-0.ibr01.ams30.ntwk.msn.net,ams,NL-NH,52.308601,4.76389,Amsterdam
be-7-0.ibr01.sto30.ntwk.msn.net,sto,SE-AB,59.651901,17.9186,Stockholm
ae31-0.hel01-96cbe-1b.ntwk.msn.net,hel,FI-18,60.3172,24.963301,Helsinki
ae148-0.rwa01.vie.ntwk.msn.net,vie,AT-9,48.110298,16.5697,Vienna
Bundle-Ether41.clbr01.tok13.as3491.net,tok,JP-13,35.6895,139.69171,Tokyo
BE43.clbr01.tok13.as3491.net,tok,JP-13,35.6895,139.69171,Tokyo
Bundle-Ether42.clbr01.tok13.as3491.net,tok,JP-13,35.6895,139.69171,Tokyo
FASTLY-INC.edge1.Madrid1.Level3.net,madrid,ES-M,40.4165,-3.70256,Madrid
ae7.3602.ebr2.rio1.ciriontechnologies.net,rio,BR-RJ,-22.809999,-43.250557,Rio De Janeiro
ae4.3501.ebr1.bna1.ciriontechnologies.net,bna,AR,-34.61315,-58.37723,Buenos Aires
ae3.3501.ebr1.bna1.ciriontechnologies.net,bna,AR,-34.61315,-58.37723,Buenos Aires
ae2.3602.edge2.sgo1.ciriontechnologies.net,sgo,CL,-33.45694,-70.64827,Santiago
ae2.3601.edge1.sgo1.ciriontechnologies.net,sgo,CL,-33.45694,-70.64827,Santiago
ae24.3604.ebr2.sap1.ciriontechnologies.net,sap,BR-SP,-23.5475,-46.63611,Sao Paulo
be1.bdr01.syd05.nsw.vocus.network,syd|nsw,AU-NSW,-33.946098,151.177002,Sydney
FASTLY-INC.edge9.SanJose1.Level3.net,sanjose,US-CA,37.33939,-121.89496,San Jose
WILTEL-INTE.ipcolo1.SanJose1.Level3.net,sanjose,US-CA,37.33939,-121.89496,San Jose
FASTLY-INC.ear1.Atlanta2.Level3.net,atlanta,US-GA,33.749,-84.38798,Atlanta
FASTLY-INC.edge7.LosAngeles1.Level3.net,losangeles,US-CA,34.05223,-118.24368,Los Angeles
NETWOLVES-C.ear2.LosAngeles1.Level3.net,losangeles,US-CA,34.05223,-118.24368,Los Angeles
Fastly-Hu0-0-0-1-17.clbr02.hkg12.as3491.net,hkg,HK,22.320304,114.198074,Hong Kong
Fastly.BE17-40.clbr02.hkg12.as3491.net,hkg,HK,22.320304,114.198074,Hong Kong
be2.bdr03.mel07.vic.vocus.network,mel|vic,AU-VIC,-37.673302,144.843002,Melbourne
be1.bdr03.mel07.vic.vocus.network,mel|vic,AU-VIC,-37.673302,144.843002,Melbourne
hu-0-0-0-0.br02.osa02.as3491.net,osa,JP-27,34.427299,135.244003,Osaka
ae17.3603.ebr2.sap1.ciriontechnologies.net,sap,BR-SP,-23.5475,-46.63611,Sao Paulo
be202.cor03.syd14.nsw.vocus.network,syd|nsw,AU-NSW,-33.946098,151.177002,Sydney
be2.bdr02.bne03.qld.vocus.network,bne|qld,AU-QLD,-27.384199,153.117004,Brisbane
ae5.3601.ear1.Singapore3.level3.net,singapore,SG,1.28967,103.85007,Singapore
ae1.11.edge1.bgo1.ciriontechnologies.net,bgo,CO,4.60971,-74.08175,Bogota
nl-ams17b-rc1-ae-14-0.aorta.net,ams|nl,NL-NH,52.308601,4.76389,Amsterdam
buc-vox-pr1.zet.net,buc,RO-B,44.43225,26.10626,Bucharest
ams-eq6-pr1.zet.net,ams,,,,
s0188a.k3r8.fr5.fra.de.iptp.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
ae0.cr1-lon91.ip4.gtt.net,lon,GB-ENG,51.4706,-0.461941,London
ae-15.a00.amstnl07.nl.bb.gin.ntt.net,amstnl|nl,,,,
ae-12.a01.parsfr04.fr.bb.gin.ntt.net,parsfr|fr,,,,
xe-0-5-0-1.a01.parsfr04.fr.ce.gin.ntt.net,parsfr|fr,,,,
ae1.cr13-lon8.ip4.gtt.net,lon,GB-ENG,51.4706,-0.461941,London
xe-1-4-2-1.a02.londen14.uk.ce.gin.ntt.net,londen|uk,,,,
ae1.mcs2.lga5.us.eth.zayo.com,lga|us,US-NY,40.777199,-73.872597,New York
ae15.cs3.ams10.nl.zip.zayo.com,ams|nl,NL-NH,52.308601,4.76389,Amsterdam
ae7.er1.ams21.nl.zip.zayo.com,ams|nl,NL-NH,52.308601,4.76389,Amsterdam
ae0.cbs01.eq01.chi01.networklayer.com,chi,US-IL,41.9786,-87.9048,Chicago
ae0.ppr03.dal10.networklayer.com,dal,US-TX,32.847099,-96.851799,Dallas
ae1.ppr04.dal10.networklayer.com,dal,US-TX,32.847099,-96.851799,Dallas
ae1.ppr02.dal10.networklayer.com,dal,US-TX,32.847099,-96.851799,Dallas
ae15.cr1.iad21.us.zip.zayo.com,iad|us,US-VA,38.9445,-77.455803,"Washington, DC"
ae14.cr1.dfw1.us.zip.zayo.com,dfw|us,US-TX,32.896801,-97.038002,Dallas-Fort Worth
ae0.cr2.dfw7.us.zip.zayo.com,dfw|us,US-TX,32.896801,-97.038002,Dallas-Fort Worth
ae2.cr1.lax10.us.zip.zayo.com,lax|us,US-CA,33.942501,-118.407997,Los Angeles
ae22.er1.lax20.us.zip.zayo.com,lax|us,US-CA,33.942501,-118.407997,Los Angeles
ae-1.a04.asbnva02.us.bb.gin.ntt.net,asbnva|us,,,,
xe-5-4-0-2.a04.asbnva02.us.ce.gin.ntt.net,asbnva|us,,,,
be7.cr1-tuk2.bb.as11404.net,tuk,,,,
BIGLEAF-NET.ear1.NewYork6.Level3.net,newyork,US-NY,40.71427,-74.00597,New York
ae33.cr1-fra6.ip4.gtt.net,fra,DE-HE,50.033333,8.570556,Frankfurt am Main
ae15.cr0-mtl1.ip4.gtt.net,mtl,CA-QC,45.50884,-73.58781,Montreal
port-channel4985.ccr91.cle04.atlas.cogentco.com,cle,US-OH,41.411701,-81.8498,Cleveland
be2021.rcr71.tol02.atlas.cogentco.com,tol,US-OH,41.5868,-83.8078,Toledo
be3536.rcr21.dtw04.atlas.cogentco.com,dtw,US-MI,42.212399,-83.353401,Detroit
Bundle-Ether41.br04.ash02.as3491.net,ash,US-VA,39.04372,-77.48749,Ashburn
NSONE.ear2.London2.Level3.net,london,GB,51.50853,-0.12574,London
taobao.be12.clbr02.hkg12.as3491.net,hkg,HK,22.320304,114.198074,Hong Kong
taobao.be13.clbr02.hkg12.as3491.net,hkg,HK,22.320304,114.198074,Hong Kong
i62bsw-015-ae4.bb.ip-plus.net,bsw,,,,
i73olt-005-ae8.bb.ip-plus.net,olt,,,,
i73olt-000-ae0.bb.ip-plus.net,olt,,,,
ae-1.fastly.londen12.uk.bb.gin.ntt.net,londen|uk,,,,
FASTLY-INC.ear2.NewYork6.Level3.net,newyork,US-NY,40.71427,-74.00597,New York
ae-5.r20.sydnau05.au.bb.gin.ntt.net,sydnau|au,,,,
ae-3.a00.sydnau06.au.bb.gin.ntt.net,sydnau|au,,,,
ae-0.a00.sydnau05.au.bb.gin.ntt.net,sydnau|au,,,,
ae-1.fastly.sydnau05.au.bb.gin.ntt.net,sydnau|au,,,,
ae-0.fastly.sydnau05.au.bb.gin.ntt.net,sydnau|au,,,,
ae-0.a02.tokyjp08.jp.bb.gin.ntt.net,tokyjp|jp,,,,
ae-1.fastly.tokyjp08.jp.bb.gin.ntt.net,tokyjp|jp,,,,
ae-9.r32.tokyjp05.jp.bb.gin.ntt.net,tokyjp|jp,,,,
ae-0.a03.tokyjp08.jp.bb.gin.ntt.net,tokyjp|jp,,,,
ae-17.a03.tokyjp08.jp.ce.gin.ntt.net,tokyjp|jp,,,,
ae-0.a00.tokyjp10.jp.bb.gin.ntt.net,tokyjp|jp,,,,
ae-0.fastly.tokyjp10.jp.bb.gin.ntt.net,tokyjp|jp,,,,
RADWARE-LTD.edge7.London1.Level3.net,london,GB,51.50853,-0.12574,London
be3714.rcr22.b047839-0.ams03.atlas.cogentco.com,ams,NL-NH,52.308601,4.76389,Amsterdam
te0-0-2-2.nr11.b047839-0.ams03.atlas.cogentco.com,ams,NL-NH,52.308601,4.76389,Amsterdam
155.ge-10-3-7.er2.sjc2.us.above.net,sjc|us,US-CA,37.362598,-121.929001,San Jose
ae1-0.pe10.chcg02-il.us.windstream.net,chcgil|us,,,,
ae8.cr1.lhr15.uk.zip.zayo.com,lhr|uk,GB-ENG,51.4706,-0.461941,London
ae6.mpr1.lhr28.uk.zip.zayo.com,lhr|uk,GB-ENG,51.4706,-0.461941,London
ae3.cs4.ord2.us.eth.zayo.com,ord|us,US-IL,41.9786,-87.9048,Chicago
ae28.er7.ord2.us.zip.zayo.com,ord|us,US-IL,41.9786,-87.9048,Chicago
ae38.er1.ord5.us.zip.zayo.com,ord|us,US-IL,41.9786,-87.9048,Chicago
HundredGE0-0-0-4.scbr02.ldn04.as3491.net,ldn,GB,51.50853,-0.12574,London
hu0-0-0-3.scbr03.frf05.as3491.net,frf,DE-HE,50.11552,8.68417,Frankfurt am Main
ae3.3601.ebr2.sap1.ciriontechnologies.net,sap,BR-SP,-23.5475,-46.63611,Sao Paulo
CAPCON-NETW.edge2.NewYork6.Level3.net,newyork,US-NY,40.71427,-74.00597,New York
be2836.rcr51.b015969-1.ams03.atlas.cogentco.com,ams,NL-NH,52.308601,4.76389,Amsterdam
lb47.ams3.totaluptime.net,ams,NL-NH,52.308601,4.76389,Amsterdam
et-2-3-0.cr1-man1.ip4.gtt.net,man,GB-ENG,53.353699,-2.27495,Manchester
controld-edge1-man.anycast.net,man,GB-ENG,53.353699,-2.27495,Manchester
ae0-u612.ams3-cr-oberon.bb.gdinf.net,ams,NL-NH,52.308601,4.76389,Amsterdam
ae0-u613.ams3-cr-oberon.bb.gdinf.net,ams,NL-NH,52.308601,4.76389,Amsterdam
ae22.mpr1.cdg11.fr.zip.zayo.com,cdg|fr,FR-IDF,49.012798,2.55,Paris
ae4.cs1.ams17.nl.eth.zayo.com,ams|nl,NL-NH,52.308601,4.76389,Amsterdam
xe-10-0-0.mpr1.sin2.sg.zip.zayo.com,sin|sg,SG-04,1.35019,103.994003,Singapore
ae7.mpr1.lhr25.uk.zip.zayo.com,lhr|uk,GB-ENG,51.4706,-0.461941,London
nyc-edge.glexia.com,nyc,US-NY,40.639801,-73.7789,New York
be3487.ccr51.lhr01.atlas.cogentco.com,lhr,GB-ENG,51.4706,-0.461941,London
be3393.ccr31.bos01.atlas.cogentco.com,bos,US-MA,42.3643,-71.005203,Boston
RADWARE-LTD.ear5.Paris1.Level3.net,paris,FR,48.85341,2.3488,Paris
ce-2-2-1.a02.londen14.uk.ce.gin.ntt.net,londen|uk,,,,
CARQUADRIN.ear5.Paris1.Level3.net,paris,FR,48.85341,2.3488,Paris
ae1.3501.edge2.que2.ciriontechnologies.net,que,MX-QUE,20.58806,-100.38806,Queretaro
HIVELOCITY.ear2.Frankfurt1.Level3.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
Bundle-Ether41.br06.sjo01.as3491.net,sjo,US-CA,37.33939,-121.89496,San Jose
ae1.anycast-lon.netarch.akamai.com,lon,GB-ENG,51.4706,-0.461941,London
if-bundle-2-2.qcore1.aeq-ashburn.as6453.net,ashburn,US-VA,39.04372,-77.48749,Ashburn
if-ae-7-2.tcore1.mln-miami.as6453.net,miami,US-FL,25.77427,-80.19366,Miami
ae4.batl-sto.netarch.akamai.com,sto,SE-AB,59.651901,17.9186,Stockholm
ae1.cr01.nycp01-ny.us.windstream.net,nycpny|us,,,,
lo0-1.cr2-cph7.pub.network.one.com,cph,DK-84,55.617901,12.656,Copenhagen
xe-1-2-0-200.ar1.pub.dnspod2-cph7.one.com,cph,DK-84,55.617901,12.656,Copenhagen
SERVERS.COM.ear3.London2.Level3.net,london,GB,51.50853,-0.12574,London
e04-uk-lon.isp-backbone.com,lon|uk,GB-ENG,51.4706,-0.461941,London
e02-uk-cov.isp-backbone.com,cov|uk,GB,52.40656,-1.51217,Coventry
be3626.rcr21.par05.atlas.cogentco.com,par,FR-IDF,49.012798,2.55,Paris
CHOOPA-LLC.ear1.London1.Level3.net,london,GB,51.50853,-0.12574,London
ae34.cr1-lon1.ip4.gtt.net,lon,GB-ENG,51.4706,-0.461941,London
Fh0-0-0-24.br08.sin02.as3491.net,sin,SG-04,1.35019,103.994003,Singapore
zenlayer.hu0-0-0-22.br08.sin02.as3491.net,sin,SG-04,1.35019,103.994003,Singapore
port-channel5.core2.vie1.he.net,vie,AT-9,48.110298,16.5697,Vienna
ae154-1416.connect1.plxcon-lon1.netarch.akamai.com,lon,GB-ENG,51.4706,-0.461941,London
lag-8-0.rt0.fra.de.geant.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
lag-6-0.rt0.pra.cz.geant.net,pra|cz,CZ,50.08804,14.42076,Prague
lag-5-0.rt0.vie.at.geant.net,vie|at,AT-9,48.110298,16.5697,Vienna
ae3-0.mx1.vie.at.geant.net,vie|at,AT-9,48.110298,16.5697,Vienna
aconet-gw.mx1.vie.at.geant.net,vie|at,AT-9,48.110298,16.5697,Vienna
FIBERRING-B.edge7.LosAngeles1.Level3.net,losangeles,US-CA,34.05223,-118.24368,Los Angeles
xe-0-4-2-2.a03.londen12.uk.ce.gin.ntt.net,londen|uk,,,,
port-channel27.core2.ams1.he.net,ams,NL-NH,52.308601,4.76389,Amsterdam
100ge0-34.core3.sto1.he.net,sto,SE-AB,59.651901,17.9186,Stockholm
port-channel4.core2.hel1.he.net,hel,FI-18,60.3172,24.963301,Helsinki
sia-piter-ix.e0-1.core2.hel1.he.net,hel,FI-18,60.3172,24.963301,Helsinki
ae-0.a03.frnkge07.de.bb.gin.ntt.net,frnkge|de,,,,
ce-3-3-3.a03.frnkge07.de.ce.gin.ntt.net,frnkge|de,,,,
Bundle-Ether44.br04.sea01.as3491.net,sea,US-WA,47.449001,-122.308998,Seattle
xe-6-0-3-0.r01.sea01.us.na-ntwk.cl.network,sea|us,US-WA,47.449001,-122.308998,Seattle
VERZA-FACIL.bar1.Prague1.Level3.net,prague,CZ,50.08804,14.42076,Prague
be2455.rcr21.b015960-1.ams03.atlas.cogentco.com,ams,NL-NH,52.308601,4.76389,Amsterdam
te0-0-2-2.agr12.lon13.atlas.cogentco.com,lon,GB-ENG,51.4706,-0.461941,London
te0-0-2-0.agr12.lon13.atlas.cogentco.com,lon,GB-ENG,51.4706,-0.461941,London
TenG0-0-1-3.br03.syd02.as3491.net,syd,AU-NSW,-33.946098,151.177002,Sydney
e35-10.spine1.ber03.de.misaka.io,ber|de,,,,
DIDWW-IRELA.ear5.Frankfurt1.Level3.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
te0-0-2-2.agr11.lon13.atlas.cogentco.com,lon,GB-ENG,51.4706,-0.461941,London
be2837.rcr51.b015969-1.ams03.atlas.cogentco.com,ams,NL-NH,52.308601,4.76389,Amsterdam
cat01.frankfurt.gldn.net,frankfurt,DE-HE,50.11552,8.68417,Frankfurt am Main
de-fra11b-rc1-ae-56-0.aorta.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
de-fra11b-ri1-ae-11-0.aorta.net,fra|de,DE-HE,50.033333,8.570556,Frankfurt am Main
WIKIMEDIA-F.bear2.Washington111.Level3.net,washington,US-DC,38.89511,-77.03637,Washington
be2456.rcr21.b015960-1.ams03.atlas.cogentco.com,ams,NL-NH,52.308601,4.76389,Amsterdam
be2815.ccr41.ham01.atlas.cogentco.com,ham,DE-HH,53.630402,9.98823,Hamburg
be2496.rcr21.cph01.atlas.cogentco.com,cph,DK-84,55.617901,12.656,Copenhagen
be2557.ccr22.sto03.atlas.cogentco.com,sto,SE-AB,59.651901,17.9186,Stockholm
be2760.rcr21.b015775-1.sto03.atlas.cogentco.com,sto,SE-AB,59.651901,17.9186,Stockholm
po-1-4-0.pni1.lon2.uk.m247.com,lon|uk,GB-ENG,51.4706,-0.461941,London
cr-01.00-03-18.anx13.lon.uk.anexia-it.com,lon|uk,GB-ENG,51.4706,-0.461941,London
WELCOME-ITA.bear1.Italy2.Level3.net,italy,IT,41.89193,12.51133,Italy
po111.asw01.ams2.tfbnw.net,ams,NL-NH,52.308601,4.76389,Amsterdam
psw03.ams2.tfbnw.net,ams,NL-NH,52.308601,4.76389,Amsterdam
msw1ar.01.ams2.tfbnw.net,ams,NL-NH,52.308601,4.76389,Amsterdam
ae22.pr04.mad1.tfbnw.net,mad,ES-M,40.471926,-3.56264,Madrid
po204.asw02.mad2.tfbnw.net,mad,ES-M,40.471926,-3.56264,Madrid
psw01.mad2.tfbnw.net,mad,ES-M,40.471926,-3.56264,Madrid
msw1aq.01.mad2.tfbnw.net,mad,ES-M,40.471926,-3.56264,Madrid
ae0.cr2-lon2.ip4.gtt.net,lon,GB-ENG,51.4706,-0.461941,London
et-2-0-7-201.cr6-mia1.ip4.gtt.net,mia,US-FL,25.7932,-80.290604,Miami
e35-10.spine1.ams2.nl.misaka.io,ams|nl,NL-NH,52.308601,4.76389,Amsterdam
xr01.london.rdsnet.ro,london,GB,51.50853,-0.12574,London
ae-1.a00.rstnva04.us.bb.gin.ntt.net,rstnva|us,,,,
be5841.rcr62.ftw01.atlas.cogentco.com,ftw,US-TX,32.819801,-97.362396,Fort Worth
be5837.rcr62.ftw02.atlas.cogentco.com,ftw,US-TX,32.819801,-97.362396,Fort Worth
be4757.rcr62.dfw12.atlas.cogentco.com,dfw,US-TX,32.896801,-97.038002,Dallas-Fort Worth
hu0-0-0-37.rcr61.dfw12.atlas.cogentco.com,dfw,US-TX,32.896801,-97.038002,Dallas-Fort Worth
INTERNET-FA.ear1.Prague1.Level3.net,prague,CZ,50.08804,14.42076,Prague
be2572.ccr21.lon02.atlas.cogentco.com,lon,GB-ENG,51.4706,-0.461941,London
xe-1-1-0.r2.bb-fo.lon3.vrsn.net,lon,GB-ENG,51.4706,-0.461941,London
HIVELOCITY.edge1.LosAngeles6.Level3.net,losangeles,US-CA,34.05223,-118.24368,Los Angeles
ae1.cr2.lax20.us.zip.zayo.com,lax|us,US-CA,33.942501,-118.407997,Los Angeles
ae8.cs2.lax112.us.zip.zayo.com,lax|us,US-CA,33.942501,-118.407997,Los Angeles
ae2.mpr1.san2.us.zip.zayo.com,san|us,US-CA,32.733601,-117.190002,San Diego
be3488.ccr52.lhr01.atlas.cogentco.com,lhr,GB-ENG,51.4706,-0.461941,London
be3672.agr21.lhr01.atlas.cogentco.com,lhr,GB-ENG,51.4706,-0.461941,London
port-channel9.core3.sjc2.he.net,sjc,US-CA,37.362598,-121.929001,San Jose
port-channel1.core7.fmt2.he.net,fmt,US-CA,37.54827,-121.98857,Fremont
virtuasys-llc.e0-21.switch10.fmt2.he.net,fmt,US-CA,37.54827,-121.98857,Fremont
ARYAKA-NETW.ear2.Dublin6.Level3.net,dublin,IE,53.33306,-6.24889,Dublin
Bundle-Eth53.clbr01.tok02.as3491.net,tok,JP-13,35.6895,139.69171,Tokyo
0.xe-0-1-1.pex2.bb.lon3.continent8.com,lon,GB-ENG,51.4706,-0.461941,London
surfnet-gw.rt1.ams.nl.geant.net,ams|nl,NL-NH,52.308601,4.76389,Amsterdam
lag-9-0.rt0.ham.de.geant.net,ham|de,DE-HH,53.630402,9.98823,Hamburg
lag-4-0.rt0.poz.pl.geant.net,poz|pl,PL-WP,52.421001,16.8263,Poznan
ae3-0.mx1.poz.pl.geant.net,poz|pl,PL-WP,52.421001,16.8263,Poznan
pionier-gw.mx1.poz.pl.geant.net,poz|pl,PL-WP,52.421001,16.8263,Poznan
z-poznan-gw7.NASK.rtr.pionier.gov.pl,poznan,PL,52.40692,16.92993,Poznan
