#IATA	size	name	lat long	country_code	city	pop	heuristic	1	2	3
HDM	medium_airport	Hamadan Airport	34.8692016602 48.5525016785	IR	Hamadan	528256 0 0 0 
HDY	medium_airport	Hat Yai International Airport	6.9332098961 100.392997742	TH	Hat Yai	191696 0 0 0 
HEK	medium_airport	Heihe Airport	50.1716209371 127.308883667	CN	Heihe	109427 0 0 0 
HEL	large_airport	Helsinki Vantaa Airport	60.317199707 24.963300705	FI	Helsinki	558457 0 0 0 
HEM	medium_airport	Helsinki Malmi Airport	60.2546005249 25.0428009033	FI	Helsinki	558457 0 0 0 
HER	large_airport	Heraklion International Nikos Kazantzakis Airport	35.3396987915 25.1802997589	GR	Heraklion	137154 0 0 0 
HET	medium_airport	Baita International Airport	40.851398468 111.823997498	CN	Hohhot	774477 0 0 0 
HFA	medium_airport	Haifa International Airport	32.8093986511 35.0430984497	IL	Haifa	267300 0 0 0 
HFE	medium_airport	Hefei Luogang International Airport	31.7800006866 117.297996521	CN	Hefei	1388904 0 0 0 
HFT	medium_airport	Hammerfest Airport	70.6797027588 23.6686000824	NO	Hammerfest	6788 0 0 0 
HGA	medium_airport	Egal International Airport	9.5181703568 44.0887985229	SO	Hargeisa	477876 0 0 0 
HGH	large_airport	Hangzhou Xiaoshan International Airport	30.2294998169 120.4339981079	CN	Hangzhou	1878129 0 0 0 
HGO	medium_airport	Korhogo Airport	9.3871803284 -5.5566601753	CI	Korhogo	167359 0 0 0 
HGR	medium_airport	Hagerstown Regional Richard A Henson Field	39.707901 -77.72949982	US	Hagerstown	39662 0 0 0 
HGU	medium_airport	Mount Hagen Kagamuga Airport	-5.826789856 144.296005249	PG	Mount Hagen	33623 0 0 0 
HHI	medium_airport	Wheeler Army Airfield	21.48349953 -158.0399933	US	Wahiawa	17821 0 0 0 
HHN	medium_airport	Frankfurt-Hahn Airport	49.9486999512 7.2638897896	DE	Hahn	542 0 0 0 
HHQ	medium_airport	Hua Hin Airport	12.6361999512 99.951499939	TH	Hua Hin	50456 0 0 0 
HIA	medium_airport	Lianshui Airport	33.7908333333 119.125	CN	Huai'an	555230 2 0 0 
HIB	large_airport	Chisholm Hibbing Airport	47.38660049 -92.83899689	US	Hibbing	16361 0 0 0 
HIJ	medium_airport	Hiroshima Airport	34.4361000061 132.919006348	JP	Hiroshima	1143841 2 0 0 
HIR	medium_airport	Honiara International Airport	-9.4280004501 160.0549926758	SB	Honiara	56298 0 0 0 
HJJ	medium_airport	Zhijiang Airport	27.4411111111 109.7	CN	Huaihua	127322 0 0 0 
HJR	medium_airport	Khajuraho Airport	24.817199707 79.9186019897	IN	Khajuraho	25662 0 0 0 
HKD	medium_airport	Hakodate Airport	41.7700004578 140.822006226	JP	Hakodate	275730 0 0 0 
HKG	large_airport	Chek Lap Kok International Airport	22.308889 113.914722	HK	Hong Kong	7012738 0 0 0 
HKT	medium_airport	Phuket International Airport	8.1132001877 98.3169021606	TH	Phuket	89072 0 0 0 
HKY	medium_airport	Hickory Regional Airport	35.74110031 -81.38950348	US	Hickory	40010 0 0 0 
HLA	medium_airport	Lanseria Airport	-25.9384994507 27.9260997772	ZA	Johannesburg	4434827 0 0 0 
HLD	medium_airport	Dongshan Airport	49.2050018311 119.824996948	CN	Hailar	211066 0 0 0 
HLN	medium_airport	Helena Regional Airport	46.6068000793 -111.983001709	US	Helena	28190 0 0 0 
HLP	medium_airport	Halim Perdanakusuma International Airport	-6.2666101456 106.8909988403	ID	Jakarta	8540121 0 0 0 
HLZ	medium_airport	Hamilton International Airport	-37.8666992188 175.332000732	NZ	Hamilton	152641 0 0 0 
HMA	medium_airport	Khanty Mansiysk Airport	61.0284996033 69.0860977173	RU	Khanty-Mansiysk	67800 0 0 0 
HMB	medium_airport	Sohag International Airport	26.3427777778 31.7427777778	EG	Sohag	209419 0 0 0 
HME	medium_airport	Oued Irara Airport	31.6730003357 6.1404399872	DZ	Hassi Messaoud	53000 0 0 0 
HMI	medium_airport	Hami Airport	42.8414001465 93.6691970825	CN	Hami	137072 0 0 0 
HMO	large_airport	General Ignacio P. Garcia International Airport	29.0958995819 -111.047996521	MX	Hermosillo	595811 1 0 0 
HND	large_airport	Tokyo International Airport	35.5522994995 139.7799987793	JP	Tokyo	8336599 0 0 0 
HNL	large_airport	Honolulu International Airport	21.3187007904 -157.9219970703	US	Honolulu	371657 0 0 0 
HNM	medium_airport	Hana Airport	20.7956008911 -156.0140075684	US	Hana	1235 0 0 0 
HNS	medium_airport	Haines Airport	59.2438011169 -135.5240020752	US	Haines	1713 0 0 0 
HOB	medium_airport	Lea County Regional Airport	32.6875 -103.2170029	US	Hobbs	34122 0 0 0 
HOD	medium_airport	Hodeidah International Airport	14.7530002594 42.9762992859	YE	Hodeida	617871 0 0 0 
HOG	medium_airport	Frank Pais International Airport	20.7856006622 -76.3151016235	CU	Holguin	319102 0 0 0 
HOM	medium_airport	Homer Airport	59.6455993652 -151.4770050049	US	Homer	5003 0 0 0 
HON	medium_airport	Huron Regional Airport	44.3852005005 -98.2285003662	US	Huron	12592 0 0 0 
HOQ	medium_airport	Hof-Plauen Airport	50.2886123657 11.8563890457	DE	Hof	49239 2 0 0 
HOR	medium_airport	Horta Airport	38.5199012756 -28.7159004211	PT	Horta	6572 0 0 0 
HOT	medium_airport	Memorial Field	34.4780006409 -93.0961990356	US	Hot Springs	35193 0 0 0 
HOU	large_airport	William P Hobby Airport	29.64539909 -95.27890015	US	Houston	2099451 0 0 0 
HOV	medium_airport	Ørsta-Volda Airport Hovden	62.1800003052 6.0741000175	NO	Ørsta	6337 0 0 0 
HPB	medium_airport	Hooper Bay Airport	61.52389908 -166.1470032	US	Hooper Bay	1093 0 0 0 
HPH	medium_airport	Cat Bi International Airport	20.8194007874 106.7249984741	VN	Haiphong	602695 0 0 0 
HPN	medium_airport	Westchester County Airport	41.0670013428 -73.7076034546	US	White Plains	56853 0 0 0 
HRB	large_airport	Taiping Airport	45.6234016418 126.25	CN	Harbin	3229883 0 0 0 
HRE	medium_airport	Harare International Airport	-17.9318008423 31.0928001404	ZW	Harare	1542813 0 0 0 
HRG	large_airport	Hurghada International Airport	27.1783008575 33.7994003296	EG	Hurghada	95622 0 0 0 
HRK	large_airport	Kharkiv International Airport	49.9248008728 36.2900009155	UA	Kharkiv	1430885 0 0 0 
HRL	medium_airport	Valley International Airport	26.2285003662 -97.6544036865	US	Harlingen	64849 0 0 0 
HRO	medium_airport	Boone County Airport	36.2615013123 -93.1547012329	US	Harrison	12943 0 0 0 
HRS	medium_airport	Harrismith Airport	-28.2350997925 29.1061992645	ZA	Harrismith	35108 0 0 0 
HSC	medium_airport	Shaoguan Guitou Airport	24.9785995483 113.42099762	CN	Shaoguan	628749 0 0 0 
HSG	medium_airport	Saga Airport	33.1497001648 130.302001953	JP	Saga	165236 2 0 0 
HSV	large_airport	Huntsville International Carl T Jones Field	34.6371994019 -86.775100708	US	Huntsville	180105 0 0 0 
HTA	medium_airport	Chita-Kadala Airport	52.0262985229 113.3059997559	RU	Chita	308500 0 0 0 
HTG	medium_airport	Khatanga Airport	71.9781036377 102.4909973145	RU	Khatanga	3205 0 0 0 
HTN	medium_airport	Hotan Airport	37.0385017395 79.8648986816	CN	Hotan	114000 0 0 0 
HTS	large_airport	Tri-State/Milton J. Ferguson Field	38.36669922 -82.55799866	US	Huntington	49138 0 0 0 
HTY	medium_airport	Hatay Airport	36.36277771 36.2822227478	TR	Hatay	154803 0 0 0 
HUF	medium_airport	Terre Haute International Hulman Field	39.451499939 -87.3076019287	US	Terre Haute	60785 0 0 0 
HUH	medium_airport	Huahine-Fare Airport	-16.6872005463 -151.0220031738	PF	Fare	1540 0 0 0 
HUI	medium_airport	Phu Bai Airport	16.4015007019 107.70300293	VN	Hue	287217 0 0 0 
HUU	medium_airport	Alferez Fap David Figueroa Fernandini Airport	-9.8788099289 -76.2048034668	PE	Huánuco	147959 0 0 0 
HUX	medium_airport	Bahías de Huatulco International Airport	15.7753000259 -96.2626037598	MX	Huatulco	5472 0 0 0 
HUZ	medium_airport	Huizhou Airport	23.0499992371 114.599998474	CN	Huizhou	289201 0 0 0 
HVD	medium_airport	Khovd Airport	47.9541015625 91.6281967163	MN	Khovd	30500 0 0 0 
HVG	medium_airport	Valan Airport	71.0096969604 25.9836006165	NO	Honningsvåg	2541 0 0 0 
HVN	medium_airport	Tweed New Haven Airport	41.26369858 -72.88680267	US	New Haven	129779 0 0 0 
HVR	medium_airport	Havre City County Airport	48.54299927 -109.762001	US	Havre	9310 0 0 0 
HWN	medium_airport	Hwange National Park Airport	-18.6298999786 27.0209999084	ZW	Hwange	33210 0 0 0 
HYA	medium_airport	Barnstable Municipal Boardman Polando Field	41.66930008 -70.28040314	US	Hyannis	14120 0 0 0 
HYD	large_airport	Rajiv Gandhi International Airport Shamshabad	17.2313175201 78.4298553467	IN	Hyderabad	3597816 0 0 0 
HYN	medium_airport	Huangyan Luqiao Airport	28.5622005463 121.4290008545	CN	Huangyan	150448 0 0 0 
HYS	medium_airport	Hays Regional Airport	38.84220123 -99.27320099	US	Hays	20510 0 0 0 
HZK	medium_airport	Husavik Airport	65.9523010254 -17.4260005951	IS	Husavik	2228 0 0 0 
IAA	medium_airport	Igarka Airport	67.4372024536 86.6219024658	RU	Igarka	7470 0 0 0 
IAB	medium_airport	Mc Connell Air Force Base	37.62189865 -97.26820374	US	Wichita	382368 0 0 0 
IAD	large_airport	Washington Dulles International Airport	38.94449997 -77.45580292	US	Washington	18761 2 0 0 
IAG	medium_airport	Niagara Falls International Airport	43.1072998047 -78.9461975098	US	Niagara Falls	50193 0 0 0 
IAH	large_airport	George Bush Intercontinental Houston Airport	29.9843997955 -95.3414001465	US	Houston	2099451 0 0 0 
IAS	medium_airport	Iaşi Airport	47.1785011292 27.6205997467	RO	Iaşi	318012 0 0 0 
IBA	medium_airport	Ibadan Airport	7.3624601364 3.9783298969	NG	Ibadan	3565108 0 0 0 
IBE	medium_airport	Perales Airport	4.42161 -75.1333	CO	Ibagué	421685 0 0 0 
IBP	medium_airport	Iberia Airport	-11.4116001129 -69.4887008667	PE	Iberia	4386 0 0 0 
IBZ	medium_airport	Ibiza Airport	38.8728981018 1.3731199503	ES	Ibiza	48684 0 0 0 
ICN	large_airport	Incheon International Airport	37.4691009521 126.4509963989	KR	Seoul	10349312 0 0 0 
ICT	large_airport	Wichita Mid Continent Airport	37.6498985291 -97.4330978394	US	Wichita	382368 0 0 0 
IDA	medium_airport	Idaho Falls Regional Airport	43.5145988464 -112.0709991455	US	Idaho Falls	56813 0 0 0 
IDR	medium_airport	Devi Ahilyabai Holkar Airport	22.7217998505 75.8011016846	IN	Indore	1837041 0 0 0 
IEG	medium_airport	Zielona Góra-Babimost Airport	52.1385002136 15.7986001968	PL	Babimost	4182 0 0 0 
IEJ	medium_airport	Ie Jima Airport	26.7220001221 127.785003662	JP	Ie	30760 0 0 0 
IEV	medium_airport	Kiev Zhuliany International Airport	50.4016990662 30.4496994019	UA	Kiev	2797553 0 0 0 
IFJ	medium_airport	Ísafjörður Airport	66.0580978394 -23.1352996826	IS	Ísafjörður	2624 0 0 0 
IFN	medium_airport	Esfahan Shahid Beheshti International Airport	32.7508010864 51.8613014221	IR	Isfahan	1547164 0 0 0 
IGA	medium_airport	Inagua Airport	20.9750003815 -73.6669006348	BS	Matthew Town	452 0 0 0 
IGD	medium_airport	Iğdır Airport	39.9766273499 43.8766479492	TR	Iğdır	75721 0 0 0 
IGR	medium_airport	Cataratas Del Iguazú International Airport	-25.7373008728 -54.473400116	AR	Puerto Iguazu	32038 0 0 0 
IGS	medium_airport	Ingolstadt Manching Airport	48.7156982422 11.5340003967	DE	Manching	11239 0 0 0 
IGT	medium_airport	Magas Airport	43.3222999573 45.0125999451	RU	Magas	2502 0 0 0 
IHR	medium_airport	Iran Shahr Airport	27.2360992432 60.7200012207	IR	Iranshahr	131232 0 0 0 
IIL	medium_airport	Ilam Airport	33.5866012573 46.404800415	IR	Ilam	140940 0 0 0 
IJK	medium_airport	Izhevsk Airport	56.8280982971 53.4575004578	RU	Izhevsk	631038 0 0 0 
IKA	large_airport	Imam Khomeini International Airport	35.4160995483 51.1521987915	IR	Tehran	7153309 0 0 0 
IKK	medium_airport	Greater Kankakee Airport	41.0713996887 -87.8462982178	US	Kankakee	27537 0 0 0 
IKS	medium_airport	Tiksi Airport	71.6977005005 128.9029998779	RU	Tiksi	5700 0 0 0 
IKT	medium_airport	Irkutsk Airport	52.2680015564 104.388999939	RU	Irkutsk	586695 0 0 0 
ILD	medium_airport	Lleida-Alguaire Airport	41.728185 0.535023	ES	Lleida	135919 0 0 0 
ILG	medium_airport	New Castle Airport	39.67869949 -75.60649872	US	Wilmington	70851 0 0 0 
ILM	medium_airport	Wilmington International Airport	34.2705993652 -77.9026031494	US	Wilmington	106476 0 0 0 
ILN	medium_airport	Wilmington Airpark	39.427898407 -83.792098999	US	Wilmington	12520 0 0 0 
ILO	medium_airport	Iloilo International Airport	10.833017 122.493358	PH	Iloilo City	387681 0 0 0 
ILQ	medium_airport	Ilo Airport	-17.6949996948 -71.34400177	PE	Ilo	53476 0 0 0 
ILR	medium_airport	Ilorin International Airport	8.4402103424 4.4939198494	NG	Ilorin	814192 0 0 0 
ILZ	medium_airport	Žilina Airport	49.2314987183 18.6135005951	SK	Žilina	85985 0 0 0 
IMF	medium_airport	Imphal Airport	24.7600002289 93.896697998	IN	Imphal	223523 0 0 0 
IMP	medium_airport	Prefeito Renato Moreira Airport	-5.5312900543 -47.4599990845	BR	Imperatriz	218106 0 0 0 
INA	medium_airport	Inta Airport	66.0548324585 60.1103210449	RU	Inta	1900 0 0 0 
INC	medium_airport	Yinchuan Airport	38.4818992615 106.0090026855	CN	Yinchuan	475101 0 0 0 
IND	large_airport	Indianapolis International Airport	39.717300415 -86.2944030762	US	Indianapolis	829718 0 0 0 
INI	medium_airport	Nis Airport	43.337299 21.853701	RS	Nis	250000 0 0 0 
INL	medium_airport	Falls International Airport	48.5662002563 -93.4030990601	US	International Falls	6424 0 0 0 
INN	medium_airport	Innsbruck Airport	47.2602005005 11.3439998627	AT	Innsbruck	112467 0 0 0 
INT	medium_airport	Smith Reynolds Airport	36.1337013245 -80.2220001221	US	Winston Salem	229617 0 0 0 
INV	medium_airport	Inverness Airport	57.5424995422 -4.0475001335	GB	Inverness	40755 0 0 0 
INW	medium_airport	Winslow Lindbergh Regional Airport	35.021900177 -110.722999573	US	Winslow	9655 0 0 0 
IOA	medium_airport	Ioannina Airport	39.6963996887 20.8225002289	GR	Ioannina	64012 0 0 0 
IOM	medium_airport	Isle of Man Airport	54.0833015442 -4.6238899231	IM	Castletown	3100 0 0 0 
IOS	medium_airport	Bahia - Jorge Amado Airport	-14.8159999847 -39.0331993103	BR	Ilhéus	155499 0 0 0 
IPH	medium_airport	Sultan Azlan Shah Airport	4.567969799 101.0920028687	MY	Ipoh	673318 0 0 0 
IPI	medium_airport	San Luis Airport	0.861925 -77.6718	CO	Ipiales	77729 0 0 0 
IPL	medium_airport	Imperial County Airport	32.8342018127 -115.57900238	US	Imperial	14758 0 0 0 
IPN	medium_airport	Usiminas Airport	-19.4706993103 -42.4875984192	BR	Ipatinga	228746 0 0 0 
IPT	medium_airport	Williamsport Regional Airport	41.2417984009 -76.9210968018	US	Williamsport	29381 0 0 0 
IQA	medium_airport	Al Asad Air Base	33.7855987549 42.4412002563	IQ	Hīt	31901 0 0 0 
IQN	medium_airport	Qingyang Airport	35.7997016907 107.6029968262	CN	Qingyang	65622 0 0 0 
IQQ	medium_airport	Diego Aracena Airport	-20.535200119 -70.1812973022	CL	Iquique	227499 0 0 0 
IQT	medium_airport	Coronel FAP Francisco Secada Vignetta International Airport	-3.7847399712 -73.3087997437	PE	Iquitos	437620 0 0 0 
IRD	medium_airport	Ishurdi Airport	24.1525001526 89.0494003296	BD	Ishurdi	81995 0 0 0 
IRJ	medium_airport	Capitan V A Almonacid Airport	-29.3815994263 -66.7957992554	AR	La Rioja	162620 0 0 0 
IRK	medium_airport	Kirksville Regional Airport	40.09349823 -92.5448989868	US	Kirksville	17505 0 0 0 
ISA	medium_airport	Mount Isa Airport	-20.6639003754 139.488998413	AU	Mount Isa	22785 0 0 0 
ISB	large_airport	Benazir Bhutto International Airport	33.6166992188 73.0991973877	PK	Islamabad	601600 0 0 0 
ISE	large_airport	Süleyman Demirel International Airport	37.8554000854 30.3684005737	TR	Isparta	172334 0 0 0 
ISG	medium_airport	Ishigaki Airport	24.344499588 124.18699646	JP	Ishigaki	44802 0 0 0 
ISK	medium_airport	Gandhinagar Airport	19.9636993408 73.8076019287	IN	Nashik	1289497 0 0 0 
ISN	medium_airport	Sloulin Field International Airport	48.177898407 -103.641998291	US	Williston	14716 0 0 0 
ISP	medium_airport	Long Island Mac Arthur Airport	40.79520035 -73.10019684	US	Islip	18689 0 0 0 
IST	large_airport	Atatürk International Airport	40.9768981934 28.8145999908	TR	Istanbul	11174257 0 0 0 
ISU	medium_airport	Sulaymaniyah International Airport	35.5617485046 45.3167381287	IQ	Sulaymaniyah	723170 0 0 0 
ITA	medium_airport	Itacoatiara Airport	-3.1272599697 -58.4812011719	BR	Itacoatiara	64937 0 0 0 
ITB	medium_airport	Itaituba Airport	-4.2423400879 -56.0007019043	BR	Itaituba	64756 0 0 0 
ITH	medium_airport	Ithaca Tompkins Regional Airport	42.4910011292 -76.4583969116	US	Ithaca	30014 0 0 0 
ITM	large_airport	Osaka International Airport	34.7854995728 135.43800354	JP	Osaka	2592413 0 0 0 
ITO	medium_airport	Hilo International Airport	19.7213993073 -155.0480041504	US	Hilo	43263 0 0 0 
IUE	medium_airport	Niue International Airport	-19.0790309906 -169.9255981445	NU	Alofi	624 0 0 0 
IVC	medium_airport	Invercargill Airport	-46.412399292 168.31300354	NZ	Invercargill	47287 0 0 0 
IVL	medium_airport	Ivalo Airport	68.6072998047 27.4053001404	FI	Ivalo	3998 0 0 0 
IVR	medium_airport	Inverell Airport	-29.888299942 151.143997192	AU	Inverell	8561 0 0 0 
IWA	medium_airport	Ivanovo South Airport	56.9393997192 40.9407997131	RU	Ivanovo	420839 0 0 0 
IWJ	medium_airport	Iwami Airport	34.676399231 131.789993286	JP	Masuda	48576 0 0 0 
IXA	medium_airport	Agartala Airport	23.8869991302 91.2404022217	IN	Agartala	203264 0 0 0 
IXB	medium_airport	Bagdogra Airport	26.6812000275 88.3285980225	IN	Siliguri	515574 0 0 0 
IXC	medium_airport	Chandigarh Airport	30.673500061 76.7884979248	IN	Chandigarh	960787 0 0 0 
IXD	medium_airport	Allahabad Airport	25.4400997162 81.7339019775	IN	Allahabad	1073438 0 0 0 
IXE	medium_airport	Mangalore International Airport	12.9612998962 74.8900985718	IN	Mangalore	417387 0 0 0 
IXG	medium_airport	Belgaum Airport	15.8592996597 74.6183013916	IN	Belgaum	428720 0 0 0 
IXJ	medium_airport	Jammu Airport	32.6890983582 74.8374023438	IN	Jammu	465567 0 0 0 
IXL	medium_airport	Leh Kushok Bakula Rimpochee Airport	34.1358985901 77.5465011597	IN	Leh	37475 0 0 0 
IXM	medium_airport	Madurai Airport	9.8345098496 78.0933990479	IN	Madurai	909908 0 0 0 
IXR	medium_airport	Birsa Munda Airport	23.3143005371 85.3217010498	IN	Ranchi	846454 0 0 0 
IXS	medium_airport	Silchar Airport	24.9129009247 92.9786987305	IN	Silchar	152393 0 0 0 
IXU	medium_airport	Aurangabad Airport	19.8626995087 75.3981018066	IN	Aurangabad	1016441 2 0 0 
IXY	medium_airport	Kandla Airport	23.1126995087 70.1003036499	IN	Kandla	25845 0 0 0 
IXZ	medium_airport	Vir Savarkar International Airport	11.6412000656 92.7296981812	IN	Port Blair	112050 0 0 0 
IZA	medium_airport	Zona da Mata Regional Airport	-21.5130558014 -43.1730575562	BR	Juiz de Fora	470193 0 0 0 
IZO	medium_airport	Izumo Airport	35.4136009216 132.88999939	JP	Izumo	89286 0 0 0 
JAC	medium_airport	Jackson Hole Airport	43.6072998047 -110.7379989624	US	Jackson	9577 0 0 0 
JAD	medium_airport	Perth Jandakot Airport	-32.0974998474 115.8809967041	AU	Perth	1896548 1 0 0 
JAF	medium_airport	Kankesanturai Airport	9.7923297882 80.070098877	LK	Jaffna	169102 0 0 0 
JAG	medium_airport	Shahbaz Air Base	28.2842006683 68.4496994019	PK	Jacobabad	170588 0 0 0 
JAI	medium_airport	Jaipur International Airport	26.8241996765 75.8122024536	IN	Jaipur	2711758 0 0 0 
JAK	large_airport	Soekarno-Hatta International Airport	-6.1255698204 106.65599823	ID	Jakarta	8540121 0 0 0 
JAL	medium_airport	El Lencero Airport	19.4750995636 -96.7975006104	MX	Xalapa	425148 0 0 0 
JAM	medium_airport	Bezmer Air Base	42.4548988342 26.3521995544	BG	Yambol	80116 0 0 0 
JAN	large_airport	Jackson-Medgar Wiley Evers International Airport	32.3111991882 -90.0758972168	US	Jackson	173514 0 0 0 
JAU	medium_airport	Francisco Carle Airport	-11.7831001282 -75.4733963013	PE	Jauja	21057 0 0 0 
JAX	large_airport	Jacksonville International Airport	30.4941005707 -81.6878967285	US	Jacksonville	821784 0 0 0 
JBQ	medium_airport	La Isabela International Airport	18.5725002289 -69.9856033325	DO	La Isabela	3887 0 0 0 
JBR	medium_airport	Jonesboro Municipal Airport	35.8316993713 -90.6464004517	US	Jonesboro	67263 0 0 0 
JCR	medium_airport	Jacareacanga Airport	-6.2331600189 -57.7769012451	BR	Jacareacanga	1402 0 0 0 
JDH	medium_airport	Jodhpur Airport	26.2511005402 73.0488967896	IN	Jodhpur	921476 2 0 0 
JDZ	medium_airport	Jingdezhen Airport	29.3386001587 117.176002502	CN	Jingdezhen	310565 0 0 0 
JED	large_airport	King Abdulaziz International Airport	21.679599762 39.15650177	SA	Jeddah	2867446 0 0 0 
JEE	medium_airport	Jérémie Airport	18.6630992889 -74.1703033447	HT	Jeremie	97503 0 0 0 
JEG	medium_airport	Aasiaat Airport	68.7218017578 -52.7846984863	GL	Aasiaat	3005 0 0 0 
JER	medium_airport	Jersey Airport	49.207901001 -2.1955099106	JE	Saint Helier	28000 0 0 0 
JFK	large_airport	John F Kennedy International Airport	40.63980103 -73.77890015	US	New York	8175133 2 0 0 
